InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
597030,iX311,COULD THINK UNDER,19,2023-11-14 13:06:43,49.3,46843,United Kingdom,936.6999999999999
510062,eu228,FORM TRIAL,17,2023-04-16 19:31:51,54.46,57114,France,925.82
510062,YU348,GIRL DEFENSE RADIO,8,2023-04-16 19:31:51,66.48,57114,France,531.84
510062,wK953,LOSE GAME,9,2023-04-16 19:31:51,71.9,57114,France,647.1
510062,Dw397,SIMILAR PIECE EYE,14,2023-04-16 19:31:51,16.05,57114,France,224.70000000000002
510062,BP496,DARK PATTERN HIS,15,2023-04-16 19:31:51,40.53,57114,France,607.95
C510062,hf269,NATURE RULE,-16,2023-04-16 19:31:51,66.37,57114,France,-1061.92
510062,DR279,MATTER WIND,8,2023-04-16 19:31:51,62.34,57114,France,498.72
510062,Bx836,KITCHEN MAIN STILL,3,2023-04-16 19:31:51,10.46,57114,France,31.380000000000003
558736,Sw736,BUY AGENT BIG,6,2023-10-17 17:28:32,59.44,23549,United Kingdom,356.64
558736,ES185,SENSE ALSO,11,2023-10-17 17:28:32,41.58,23549,United Kingdom,457.38
558736,ES185,SENSE ALSO,3,2023-10-17 17:28:32,41.58,23549,United Kingdom,124.74
558736,ii468,OCCUR MATTER,14,2023-10-17 17:28:32,54.68,23549,United Kingdom,765.52
558736,ES185,SENSE ALSO,5,2023-10-17 17:28:32,41.58,23549,United Kingdom,207.89999999999998
558736,rt781,OFTEN,13,2023-10-17 17:28:32,79.21,23549,United Kingdom,1029.73
558736,kP052,EAST ITEM,5,2023-10-17 17:28:32,32.23,23549,United Kingdom,161.14999999999998
558736,rH686,SEND YES,5,2023-10-17 17:28:32,44.51,23549,United Kingdom,222.54999999999998
546223,xr276,PULL GOOD,2,2023-06-19 21:39:09,95.85,69082,Germany,191.7
546223,VL539,LAW STUDY,2,2023-06-19 21:39:09,4.58,69082,Germany,9.16
546223,ri394,NORTH SAY SHOULD CHARGE,19,2023-06-19 21:39:09,64.59,69082,Germany,1227.21
546223,pm052,VERY WIN,10,2023-06-19 21:39:09,7.42,69082,Germany,74.2
546223,Id261,EVERYTHING LOSS,15,2023-06-19 21:39:09,43.54,69082,Germany,653.1
546223,Fo352,DESCRIBE ENTIRE,16,2023-06-19 21:39:09,29.99,69082,Germany,479.84
546223,rM568,MODEL FOREIGN FIGURE,10,2023-06-19 21:39:09,35.97,69082,Germany,359.7
546223,dB239,DAUGHTER ROCK HEALTH,10,2023-06-19 21:39:09,92.79,69082,Germany,927.9000000000001
591006,Sw217,IDENTIFY BIG,4,2023-10-09 12:01:55,16.85,19445,Australia,67.4
591006,IM555,SEVEN,2,2023-10-09 12:01:55,94.13,19445,Australia,188.26
591006,ys461,STATION BEHAVIOR,9,2023-10-09 12:01:55,37.84,19445,Australia,340.56000000000006
522938,HP164,THAN CHALLENGE,6,2023-01-03 09:14:14,57.16,17875,United Kingdom,342.96
522938,UT974,APPLY PURPOSE TRADE TRAVEL,1,2023-01-03 09:14:14,23.24,17875,United Kingdom,23.24
522938,bB671,YES NOTICE RELATIONSHIP,12,2023-01-03 09:14:14,62.73,17875,United Kingdom,752.76
522938,EX514,PARTNER ACCORDING,18,2023-01-03 09:14:14,76.79,17875,United Kingdom,1382.22
522938,Gy498,ALL GREEN AUTHORITY,9,2023-01-03 09:14:14,2.09,17875,United Kingdom,18.81
522938,ao279,MUSIC FOOD TECHNOLOGY,5,2023-01-03 09:14:14,61.68,17875,United Kingdom,308.4
522938,ii468,OCCUR MATTER,13,2023-01-03 09:14:14,54.68,17875,United Kingdom,710.84
522938,yz510,PERSONAL FORM BEHAVIOR SOCIETY,18,2023-01-03 09:14:14,99.64,17875,United Kingdom,1793.52
522938,Cm047,SOON BUILDING,15,2023-01-03 09:14:14,95.7,17875,United Kingdom,1435.5
581566,UK013,MEET CAUSE OFFER,1,2023-05-14 18:00:06,69.52,30662,Germany,69.52
C581566,Hy353,BILL,-11,2023-05-14 18:00:06,68.43,30662,Germany,-752.73
581566,xr276,PULL GOOD,16,2023-05-14 18:00:06,95.85,30662,Germany,1533.6
581566,Gn360,SERIOUS METHOD INVESTMENT,1,2023-05-14 18:00:06,14.4,30662,Germany,14.4
581566,lj404,AGAINST,18,2023-05-14 18:00:06,84.59,30662,Germany,1522.6200000000001
581566,km183,CONFERENCE EAT,11,2023-05-14 18:00:06,9.68,30662,Germany,106.47999999999999
599426,wz761,INCLUDING NEED ART SOMEBODY,11,2023-08-21 04:02:53,40.47,92853,United Kingdom,445.16999999999996
596437,tV924,HAPPEN CERTAIN NICE,2,2023-05-06 03:20:08,79.63,83257,United Kingdom,159.26
596437,wM643,THROUGHOUT FRIEND CHANCE TELL,10,2023-05-06 03:20:08,13.71,83257,United Kingdom,137.10000000000002
596437,em976,LIFE KNOWLEDGE,3,2023-05-06 03:20:08,51.11,83257,United Kingdom,153.32999999999998
596437,st291,TV SEVERAL,13,2023-05-06 03:20:08,92.35,83257,United Kingdom,1200.55
596437,eI500,PICTURE NOW,11,2023-05-06 03:20:08,13.03,83257,United Kingdom,143.32999999999998
596437,VG981,WRITE HOLD,18,2023-05-06 03:20:08,48.44,83257,United Kingdom,871.92
C522872,PZ822,MY EXIST,-10,2023-04-20 01:56:52,84.14,16168,France,-841.4
522872,GD095,EAT,6,2023-04-20 01:56:52,26.4,16168,France,158.39999999999998
522872,ms367,SOMETHING ASSUME,15,2023-04-20 01:56:52,73.33,16168,France,1099.95
522872,dY209,FILL,8,2023-04-20 01:56:52,40.48,16168,France,323.84
522872,bM510,ROLE REFLECT THINK,4,2023-04-20 01:56:52,36.19,16168,France,144.76
522872,eI500,PICTURE NOW,9,2023-04-20 01:56:52,13.03,16168,France,117.27
522872,qC753,SELL FORM,5,2023-04-20 01:56:52,84.35,16168,France,421.75
522872,Bw123,PAINTING RATHER BUILDING,19,2023-04-20 01:56:52,55.12,16168,France,1047.28
557771,aP160,DEMOCRAT POOR,14,2023-02-18 12:40:44,49.34,97513,Germany,690.76
532981,rp532,CHARACTER WAR FIVE,3,2023-01-30 14:48:38,87.92,79429,United Kingdom,263.76
532981,gh587,MOMENT TEACHER LISTEN,11,2023-01-30 14:48:38,26.67,79429,United Kingdom,293.37
560715,fz498,SECTION FIND TEACHER EARLY,19,2023-02-15 02:53:49,49.1,10410,United Kingdom,932.9
569979,Kk027,TRIP EFFECT,19,2023-06-05 11:32:36,23.44,37703,United Kingdom,445.36
569979,uG505,MOTHER,1,2023-06-05 11:32:36,88.73,37703,United Kingdom,88.73
569979,GP445,PROTECT FRONT DISCUSS,11,2023-06-05 11:32:36,29.3,37703,United Kingdom,322.3
546195,nK729,A COMPUTER GROWTH SUPPORT,7,2023-08-13 20:05:26,88.13,59059,United Kingdom,616.91
546195,Ii818,TOWN STREET SUPPORT,15,2023-08-13 20:05:26,14.12,59059,United Kingdom,211.79999999999998
546195,vA740,BUILD INDEED ENVIRONMENTAL,16,2023-08-13 20:05:26,71.92,59059,United Kingdom,1150.72
546195,zt523,ABLE NEED,8,2023-08-13 20:05:26,8.14,59059,United Kingdom,65.12
546195,yd167,THAT,10,2023-08-13 20:05:26,55.83,59059,United Kingdom,558.3
546195,JJ901,BEST BEAT,4,2023-08-13 20:05:26,63.99,59059,United Kingdom,255.96
546195,TY245,CONSIDER QUESTION PASS,13,2023-08-13 20:05:26,31.42,59059,United Kingdom,408.46000000000004
546195,fo355,ADMINISTRATION INSTITUTION APPROACH,4,2023-08-13 20:05:26,82.43,59059,United Kingdom,329.72
566157,mu924,SECURITY UNDERSTAND,6,2023-01-19 01:10:20,92.78,84649,Netherlands,556.6800000000001
566157,Yr835,LOSS THIRD,16,2023-01-19 01:10:20,96.35,84649,Netherlands,1541.6
C566157,zT134,ALONE AIR NATURE,-7,2023-01-19 01:10:20,54.96,84649,Netherlands,-384.72
566157,On257,SEVEN,13,2023-01-19 01:10:20,93.76,84649,Netherlands,1218.88
566157,kP365,THEY OFFICER,3,2023-01-19 01:10:20,18.96,84649,Netherlands,56.88
566157,UK013,MEET CAUSE OFFER,18,2023-01-19 01:10:20,69.52,84649,Netherlands,1251.36
566157,qf483,CONTROL COST EVENT ENERGY,17,2023-01-19 01:10:20,62.76,84649,Netherlands,1066.92
566157,oU872,EVENING,3,2023-01-19 01:10:20,46.69,84649,Netherlands,140.07
580623,yd167,THAT,19,2023-05-28 20:50:43,55.83,56409,United Kingdom,1060.77
580623,CX363,SOCIETY REALITY TASK,8,2023-05-28 20:50:43,51.33,56409,United Kingdom,410.64
590776,RR718,STYLE LARGE ECONOMY,1,2023-04-19 18:18:00,48.81,24530,United Kingdom,48.81
590776,dY209,FILL,17,2023-04-19 18:18:00,40.48,24530,United Kingdom,688.16
553674,FT022,SELL CURRENT RECORD,6,2023-08-15 20:56:55,77.16,59078,Germany,462.96
553674,NP415,REPRESENT STILL,15,2023-08-15 20:56:55,80.21,59078,Germany,1203.1499999999999
553674,oA551,RUN ESTABLISH RACE UNDERSTAND,7,2023-08-15 20:56:55,7.07,59078,Germany,49.49
553674,Iy858,FAR EXPLAIN SUCH,7,2023-08-15 20:56:55,26.42,59078,Germany,184.94
553674,TH623,MAYBE WESTERN BETTER THING,12,2023-08-15 20:56:55,6.97,59078,Germany,83.64
553674,Ne387,PEOPLE THEY ATTORNEY,9,2023-08-15 20:56:55,12.52,59078,Germany,112.67999999999999
553674,HP164,THAN CHALLENGE,9,2023-08-15 20:56:55,57.16,59078,Germany,514.4399999999999
555028,yg223,FATHER MODERN,13,2023-04-17 12:20:57,14.04,42879,United Kingdom,182.51999999999998
555028,NP415,REPRESENT STILL,9,2023-04-17 12:20:57,80.21,42879,United Kingdom,721.89
555028,iu941,WIDE,14,2023-04-17 12:20:57,45.98,42879,United Kingdom,643.7199999999999
555028,RV877,BABY JUST,18,2023-04-17 12:20:57,53.18,42879,United Kingdom,957.24
555028,mY713,CREATE IDENTIFY,2,2023-04-17 12:20:57,33.97,42879,United Kingdom,67.94
555028,oc048,REALITY INVESTMENT ASSUME,9,2023-04-17 12:20:57,81.37,42879,United Kingdom,732.33
555028,Un839,USE ALMOST BEAT,10,2023-04-17 12:20:57,72.49,42879,United Kingdom,724.9
555028,Hk052,POLICY TWO WE,11,2023-04-17 12:20:57,88.81,42879,United Kingdom,976.9100000000001
558161,xC896,LAUGH CULTURAL THANK,1,2023-11-08 15:53:58,31.16,14113,United Kingdom,31.16
558161,yu598,TONIGHT,14,2023-11-08 15:53:58,65.96,14113,United Kingdom,923.4399999999999
558161,Tj841,COUNTRY,9,2023-11-08 15:53:58,69.87,14113,United Kingdom,628.83
524947,yC973,SMILE THEIR,18,2023-07-16 01:25:48,78.9,26182,United Kingdom,1420.2
524947,Jh640,THIRD RETURN SOMEONE,17,2023-07-16 01:25:48,93.13,26182,United Kingdom,1583.21
524947,VG290,CONGRESS SUFFER NOTE,8,2023-07-16 01:25:48,65.1,26182,United Kingdom,520.8
524947,ic212,PRACTICE NATURE,1,2023-07-16 01:25:48,13.02,26182,United Kingdom,13.02
544763,yu598,TONIGHT,18,2023-04-10 09:28:11,65.96,43591,United Kingdom,1187.28
544763,uv829,FRIEND WIND,18,2023-04-10 09:28:11,3.54,43591,United Kingdom,63.72
544763,Af171,UP COUPLE,19,2023-04-10 09:28:11,51.43,43591,United Kingdom,977.17
544763,vb874,LOW CONFERENCE APPROACH,13,2023-04-10 09:28:11,33.11,43591,United Kingdom,430.43
544763,Hy353,BILL,1,2023-04-10 09:28:11,68.43,43591,United Kingdom,68.43
577142,UT974,APPLY PURPOSE TRADE TRAVEL,7,2023-11-24 18:52:48,23.24,58716,Germany,162.67999999999998
577142,XV421,MINUTE FINE,19,2023-11-24 18:52:48,30.36,58716,Germany,576.84
577142,Fy301,CARE TONIGHT ATTACK,3,2023-11-24 18:52:48,66.04,58716,Germany,198.12
577142,WO378,OUTSIDE INTERESTING,18,2023-11-24 18:52:48,82.78,58716,Germany,1490.04
529977,cV919,PRODUCE,6,2023-12-10 18:36:40,41.85,75164,United Kingdom,251.10000000000002
529977,et895,ACCEPT,14,2023-12-10 18:36:40,60.75,75164,United Kingdom,850.5
529977,yM065,APPLY TOTAL NICE,7,2023-12-10 18:36:40,8.86,75164,United Kingdom,62.019999999999996
529977,nK729,A COMPUTER GROWTH SUPPORT,11,2023-12-10 18:36:40,88.13,75164,United Kingdom,969.43
529977,fc852,WIND CONSIDER I SUGGEST,5,2023-12-10 18:36:40,3.39,75164,United Kingdom,16.95
581764,Nv632,FIVE ABOUT EXECUTIVE,2,2023-06-08 09:59:08,86.34,70126,United Kingdom,172.68
577843,cH614,MODERN FORM ECONOMIC,16,2023-02-19 18:05:23,69.8,79172,United Kingdom,1116.8
577843,oE265,MONTH REAL SMILE,3,2023-02-19 18:05:23,77.15,79172,United Kingdom,231.45000000000002
577843,kP787,SPRING ON LEAST FACTOR,14,2023-02-19 18:05:23,74.83,79172,United Kingdom,1047.62
577843,bg745,BASE CERTAINLY,5,2023-02-19 18:05:23,50.18,79172,United Kingdom,250.9
577843,IT570,PERSON A SUBJECT,12,2023-02-19 18:05:23,27.99,79172,United Kingdom,335.88
572150,gn799,THEY INDICATE,4,2023-01-13 22:32:15,89.32,42546,United Kingdom,357.28
572150,UT974,APPLY PURPOSE TRADE TRAVEL,13,2023-01-13 22:32:15,23.24,42546,United Kingdom,302.12
572150,ea163,YOUR IDENTIFY,18,2023-01-13 22:32:15,78.6,42546,United Kingdom,1414.8
588379,UT670,MAIN PEACE,14,2023-08-25 18:00:09,84.15,83511,United Kingdom,1178.1000000000001
588379,Kb242,RECENT EFFORT CITY,7,2023-08-25 18:00:09,52.57,83511,United Kingdom,367.99
C588379,ri394,NORTH SAY SHOULD CHARGE,-1,2023-08-25 18:00:09,64.59,83511,United Kingdom,-64.59
588379,uv829,FRIEND WIND,14,2023-08-25 18:00:09,3.54,83511,United Kingdom,49.56
588379,xd995,DESIGN REMAIN,3,2023-08-25 18:00:09,64.08,83511,United Kingdom,192.24
588379,Ky964,SEVERAL COMPUTER CITY MUCH,9,2023-08-25 18:00:09,21.99,83511,United Kingdom,197.91
588379,nl404,CAN SERIOUS MEDIA PICTURE,11,2023-08-25 18:00:09,10.82,83511,United Kingdom,119.02000000000001
560174,RV877,BABY JUST,4,2023-06-07 09:10:28,53.18,13348,Germany,212.72
560174,Ii818,TOWN STREET SUPPORT,13,2023-06-07 09:10:28,14.12,13348,Germany,183.56
560174,GZ462,VOICE,6,2023-06-07 09:10:28,99.26,13348,Germany,595.5600000000001
C587953,Jh640,THIRD RETURN SOMEONE,-16,2023-09-03 06:15:22,93.13,18160,United Kingdom,-1490.08
587953,xg828,TRADITIONAL DAUGHTER EXAMPLE SERIOUS,8,2023-09-03 06:15:22,74.0,18160,United Kingdom,592.0
587953,rU029,SOUTH OUT PUBLIC,9,2023-09-03 06:15:22,41.03,18160,United Kingdom,369.27
587953,YO407,LATER POLITICS,9,2023-09-03 06:15:22,69.82,18160,United Kingdom,628.3799999999999
587953,hC979,FORGET FINAL,19,2023-09-03 06:15:22,33.01,18160,United Kingdom,627.1899999999999
587953,JF670,SOON CANDIDATE,19,2023-09-03 06:15:22,69.81,18160,United Kingdom,1326.39
587953,Hw900,SECTION SISTER,11,2023-09-03 06:15:22,46.36,18160,United Kingdom,509.96
555228,jd285,DEVELOP LITTLE HIT,3,2023-03-21 07:02:00,80.24,94957,France,240.71999999999997
555228,oU872,EVENING,14,2023-03-21 07:02:00,46.69,94957,France,653.66
555228,Yk082,ACROSS END TECHNOLOGY,6,2023-03-21 07:02:00,43.97,94957,France,263.82
555228,XW517,UNDERSTAND LOCAL,5,2023-03-21 07:02:00,10.71,94957,France,53.550000000000004
555228,lm129,MILLION THREAT WEAR,11,2023-03-21 07:02:00,84.25,94957,France,926.75
555228,uV060,MONEY WEEK,10,2023-03-21 07:02:00,13.68,94957,France,136.8
555228,ZS573,PREVENT PROBABLY BLACK,11,2023-03-21 07:02:00,73.12,94957,France,804.32
555228,ku663,WANT SPECIAL PLAYER,6,2023-03-21 07:02:00,64.03,94957,France,384.18
584033,OU060,SPEAK MY,6,2023-07-03 15:59:09,3.07,75776,United Kingdom,18.419999999999998
584033,xR194,NATURAL FACT,17,2023-07-03 15:59:09,22.14,75776,United Kingdom,376.38
584033,va694,ORDER LOW ITS SERIES,1,2023-07-03 15:59:09,97.59,75776,United Kingdom,97.59
526777,Ks908,MUCH CARE,14,2023-05-19 18:27:41,68.34,22640,United Kingdom,956.76
526777,VL539,LAW STUDY,9,2023-05-19 18:27:41,4.58,22640,United Kingdom,41.22
526777,sZ468,CLEARLY LINE DIRECTOR,10,2023-05-19 18:27:41,56.94,22640,United Kingdom,569.4
526777,KY612,YOU WHO,12,2023-05-19 18:27:41,18.31,22640,United Kingdom,219.71999999999997
526777,CH758,FINISH SMALL SEEM,4,2023-05-19 18:27:41,6.76,22640,United Kingdom,27.04
526777,qC773,NECESSARY PER TRAVEL AGENCY,18,2023-05-19 18:27:41,45.59,22640,United Kingdom,820.6200000000001
526777,ha003,BEST COMMON NUMBER,11,2023-05-19 18:27:41,22.39,22640,United Kingdom,246.29000000000002
526777,ic212,PRACTICE NATURE,16,2023-05-19 18:27:41,13.02,22640,United Kingdom,208.32
526777,lj404,AGAINST,18,2023-05-19 18:27:41,84.59,22640,United Kingdom,1522.6200000000001
534747,ru852,ATTACK,2,2023-03-12 05:52:51,96.88,64159,Germany,193.76
534747,qj800,COURT ESTABLISH HUGE,9,2023-03-12 05:52:51,46.59,64159,Germany,419.31000000000006
534747,Nv042,TURN MODERN,12,2023-03-12 05:52:51,8.98,64159,Germany,107.76
534747,rV398,WORK PROVIDE,19,2023-03-12 05:52:51,2.2,64159,Germany,41.800000000000004
582772,he513,FALL,10,2023-12-22 11:31:36,7.75,80076,United Kingdom,77.5
582772,km488,EVERYBODY,9,2023-12-22 11:31:36,35.41,80076,United Kingdom,318.68999999999994
582772,st291,TV SEVERAL,5,2023-12-22 11:31:36,92.35,80076,United Kingdom,461.75
582772,Bw123,PAINTING RATHER BUILDING,1,2023-12-22 11:31:36,55.12,80076,United Kingdom,55.12
C582772,yt598,RECORD AGAINST SEE,-16,2023-12-22 11:31:36,59.23,80076,United Kingdom,-947.68
582772,vJ815,THEMSELVES WATCH,9,2023-12-22 11:31:36,46.49,80076,United Kingdom,418.41
582772,Gy498,ALL GREEN AUTHORITY,5,2023-12-22 11:31:36,2.09,80076,United Kingdom,10.45
504635,wO566,CHARGE BREAK ABLE,14,2023-03-09 06:56:36,54.46,36692,United Kingdom,762.44
504635,UP877,HIT,8,2023-03-09 06:56:36,34.78,36692,United Kingdom,278.24
504635,OP352,BIT STRATEGY,13,2023-03-09 06:56:36,19.61,36692,United Kingdom,254.93
504635,Es316,BLUE GROWTH YEAH,11,2023-03-09 06:56:36,26.72,36692,United Kingdom,293.91999999999996
545881,OS807,HIM UNDERSTAND,14,2023-06-30 13:26:52,58.26,66645,Germany,815.64
545881,eu228,FORM TRIAL,10,2023-06-30 13:26:52,54.46,66645,Germany,544.6
545881,Ns362,NOTICE CARE MEAN,7,2023-06-30 13:26:52,24.88,66645,Germany,174.16
545881,ql242,YET PRODUCTION BILLION NIGHT,19,2023-06-30 13:26:52,95.58,66645,Germany,1816.02
545881,rZ909,RELATE SUMMER CUT,17,2023-06-30 13:26:52,80.69,66645,Germany,1371.73
545881,pi443,LOSE ALMOST,4,2023-06-30 13:26:52,73.83,66645,Germany,295.32
545881,UK530,ACCOUNT SOME,14,2023-06-30 13:26:52,55.47,66645,Germany,776.5799999999999
576364,Wo637,TO,1,2023-10-27 16:36:58,97.61,18943,United Kingdom,97.61
C576364,Om416,WHITE ME,-9,2023-10-27 16:36:58,44.25,18943,United Kingdom,-398.25
576364,qQ132,BUDGET ASK WHOSE,1,2023-10-27 16:36:58,66.28,18943,United Kingdom,66.28
576364,Bw355,INTERNATIONAL SHORT HOWEVER,10,2023-10-27 16:36:58,52.99,18943,United Kingdom,529.9
576364,nz572,CAREER REMAIN SECTION,11,2023-10-27 16:36:58,95.6,18943,United Kingdom,1051.6
576364,qf483,CONTROL COST EVENT ENERGY,5,2023-10-27 16:36:58,62.76,18943,United Kingdom,313.8
576364,XW517,UNDERSTAND LOCAL,9,2023-10-27 16:36:58,10.71,18943,United Kingdom,96.39000000000001
589695,tb423,AUTHORITY SCENE,18,2023-11-19 17:59:56,26.21,79321,United Kingdom,471.78000000000003
589695,OP431,MARKET,14,2023-11-19 17:59:56,30.25,79321,United Kingdom,423.5
504773,xR194,NATURAL FACT,14,2023-03-03 14:31:18,22.14,81257,United Kingdom,309.96000000000004
504773,Sc767,OCCUR CALL,5,2023-03-03 14:31:18,21.36,81257,United Kingdom,106.8
504773,OC821,PERSON WORD,2,2023-03-03 14:31:18,27.24,81257,United Kingdom,54.48
504773,XW517,UNDERSTAND LOCAL,7,2023-03-03 14:31:18,10.71,81257,United Kingdom,74.97
504773,oO231,AIR DARK AGREE,18,2023-03-03 14:31:18,76.35,81257,United Kingdom,1374.3
500232,xY457,MYSELF,12,2023-09-29 15:11:17,31.25,24539,United Kingdom,375.0
500232,Iy858,FAR EXPLAIN SUCH,13,2023-09-29 15:11:17,26.42,24539,United Kingdom,343.46000000000004
500232,pr021,EVERYONE AUTHORITY ADMIT,8,2023-09-29 15:11:17,11.04,24539,United Kingdom,88.32
500232,UK530,ACCOUNT SOME,14,2023-09-29 15:11:17,55.47,24539,United Kingdom,776.5799999999999
500232,tu669,FINANCIAL LOCAL AREA,5,2023-09-29 15:11:17,21.05,24539,United Kingdom,105.25
589404,ij506,STATE MAINTAIN,15,2023-12-02 17:47:52,10.74,20909,United Kingdom,161.1
589404,Ie347,FAR CIVIL,4,2023-12-02 17:47:52,64.75,20909,United Kingdom,259.0
589404,tU269,HERE HOUSE,18,2023-12-02 17:47:52,58.66,20909,United Kingdom,1055.8799999999999
589404,Hy353,BILL,5,2023-12-02 17:47:52,68.43,20909,United Kingdom,342.15000000000003
589404,wk918,FIGURE MAIN,17,2023-12-02 17:47:52,93.38,20909,United Kingdom,1587.46
517359,RZ973,MEETING TECHNOLOGY,19,2023-03-26 23:23:02,98.79,13669,United Kingdom,1877.0100000000002
531581,ys461,STATION BEHAVIOR,15,2023-01-13 12:39:08,37.84,79438,United Kingdom,567.6
531581,Ux529,BASE DIFFERENT RUN,1,2023-01-13 12:39:08,25.97,79438,United Kingdom,25.97
570244,bj297,ABLE FORWARD STRATEGY,14,2023-04-21 01:57:35,77.69,98781,United Kingdom,1087.6599999999999
570244,Sc767,OCCUR CALL,5,2023-04-21 01:57:35,21.36,98781,United Kingdom,106.8
570244,Tt916,NOR INDIVIDUAL USE SIMILAR,17,2023-04-21 01:57:35,53.83,98781,United Kingdom,915.11
561542,mg858,LET SUCCESSFUL THOUSAND,10,2023-05-02 15:29:25,99.22,65671,United Kingdom,992.2
561542,FG505,BEHAVIOR,10,2023-05-02 15:29:25,45.27,65671,United Kingdom,452.70000000000005
561542,wO566,CHARGE BREAK ABLE,8,2023-05-02 15:29:25,54.46,65671,United Kingdom,435.68
561542,Wh187,SCORE DISCUSS,1,2023-05-02 15:29:25,34.12,65671,United Kingdom,34.12
561542,Wo637,TO,16,2023-05-02 15:29:25,97.61,65671,United Kingdom,1561.76
561542,uV014,IMPROVE ANYONE CITY,9,2023-05-02 15:29:25,14.57,65671,United Kingdom,131.13
C561542,gh587,MOMENT TEACHER LISTEN,-16,2023-05-02 15:29:25,26.67,65671,United Kingdom,-426.72
504063,Ie347,FAR CIVIL,12,2023-07-08 10:38:17,64.75,66024,United Kingdom,777.0
504063,um902,GOVERNMENT MOST,2,2023-07-08 10:38:17,46.69,66024,United Kingdom,93.38
504063,vj175,YARD COACH,10,2023-07-08 10:38:17,77.69,66024,United Kingdom,776.9
504063,vV955,TRIP THOSE,16,2023-07-08 10:38:17,9.13,66024,United Kingdom,146.08
504063,CB832,DISCOVER CATCH SITE,5,2023-07-08 10:38:17,28.94,66024,United Kingdom,144.70000000000002
504063,TH623,MAYBE WESTERN BETTER THING,13,2023-07-08 10:38:17,6.97,66024,United Kingdom,90.61
504063,UK530,ACCOUNT SOME,7,2023-07-08 10:38:17,55.47,66024,United Kingdom,388.28999999999996
504063,oA062,WIN TAKE VOICE,9,2023-07-08 10:38:17,78.78,66024,United Kingdom,709.02
504063,YU348,GIRL DEFENSE RADIO,17,2023-07-08 10:38:17,66.48,66024,United Kingdom,1130.16
501312,qM876,QUICKLY NATION HOSPITAL,6,2023-05-25 05:48:09,96.0,75164,United Kingdom,576.0
501312,TH623,MAYBE WESTERN BETTER THING,6,2023-05-25 05:48:09,6.97,75164,United Kingdom,41.82
501312,YS934,IMPROVE SUDDENLY,9,2023-05-25 05:48:09,84.36,75164,United Kingdom,759.24
501312,Gm615,ACTIVITY TOUGH MY,10,2023-05-25 05:48:09,13.02,75164,United Kingdom,130.2
501312,ER411,RETURN EFFORT SOUTH,17,2023-05-25 05:48:09,55.95,75164,United Kingdom,951.1500000000001
580874,um902,GOVERNMENT MOST,1,2023-11-19 06:08:51,46.69,53872,United Kingdom,46.69
580874,rM568,MODEL FOREIGN FIGURE,19,2023-11-19 06:08:51,35.97,53872,United Kingdom,683.43
580874,iX746,TRADITIONAL AMONG,14,2023-11-19 06:08:51,79.75,53872,United Kingdom,1116.5
580874,UK013,MEET CAUSE OFFER,8,2023-11-19 06:08:51,69.52,53872,United Kingdom,556.16
580874,nS774,EFFORT TEST,18,2023-11-19 06:08:51,21.64,53872,United Kingdom,389.52
580874,JU981,MOST THIRD,6,2023-11-19 06:08:51,44.5,53872,United Kingdom,267.0
580874,zT134,ALONE AIR NATURE,2,2023-11-19 06:08:51,54.96,53872,United Kingdom,109.92
580874,nS662,REALLY CUP STATION,7,2023-11-19 06:08:51,54.05,53872,United Kingdom,378.34999999999997
580874,Nv042,TURN MODERN,6,2023-11-19 06:08:51,8.98,53872,United Kingdom,53.88
512203,Om947,EXACTLY AS I,10,2023-02-12 15:42:46,71.2,51290,Germany,712.0
512203,Ux529,BASE DIFFERENT RUN,11,2023-02-12 15:42:46,25.97,51290,Germany,285.66999999999996
512203,Mr259,IMAGE ISSUE HEAR,8,2023-02-12 15:42:46,98.38,51290,Germany,787.04
512203,TH623,MAYBE WESTERN BETTER THING,13,2023-02-12 15:42:46,6.97,51290,Germany,90.61
512203,YU348,GIRL DEFENSE RADIO,6,2023-02-12 15:42:46,66.48,51290,Germany,398.88
512203,oA062,WIN TAKE VOICE,10,2023-02-12 15:42:46,78.78,51290,Germany,787.8
512203,uv829,FRIEND WIND,18,2023-02-12 15:42:46,3.54,51290,Germany,63.72
512203,CA344,SAME DARK,15,2023-02-12 15:42:46,81.78,51290,Germany,1226.7
512203,Ez678,READY ONLY,5,2023-02-12 15:42:46,99.42,51290,Germany,497.1
565281,eo043,ARTICLE HEAR SEE FAST,4,2023-01-11 02:06:18,43.82,20783,United Kingdom,175.28
565281,xF298,END GROUP CUSTOMER,13,2023-01-11 02:06:18,53.76,20783,United Kingdom,698.88
565281,cI380,CONGRESS WALK,15,2023-01-11 02:06:18,52.32,20783,United Kingdom,784.8
565281,vA740,BUILD INDEED ENVIRONMENTAL,2,2023-01-11 02:06:18,71.92,20783,United Kingdom,143.84
565281,Tt916,NOR INDIVIDUAL USE SIMILAR,7,2023-01-11 02:06:18,53.83,20783,United Kingdom,376.81
516600,Xk050,TEST PROCESS,15,2023-04-06 15:20:37,94.36,96825,United Kingdom,1415.4
516600,JV232,FOR WIN,14,2023-04-06 15:20:37,65.37,96825,United Kingdom,915.1800000000001
516600,fc852,WIND CONSIDER I SUGGEST,16,2023-04-06 15:20:37,3.39,96825,United Kingdom,54.24
